tipo_registo,fluxo,ano,periodo,cenario,seccao_sh,continente,pais,latitude,longitude,provincia,indice,cobertura,exportacoes_mil_usd,importacoes_mil_usd,saldo_mil_usd,valor_mil_usd
parceiro,IMP,2022,,,,Ásia,Turquemenistão,38.9697,59.5563,,,,,,,7.316
parceiro,IMP,2022,,,,Ásia,Irão,32.4279,53.688,,,,,,,48.965
parceiro,IMP,2023,,,,Ásia,Singapura,1.3521,103.8198,,,,,,,555906.419
parceiro,IMP,2023,,,,Ásia,China,35.8617,104.1954,,,,,,,1552698.565
parceiro,IMP,2023,,,,Ásia,Índia,20.5937,78.9629,,,,,,,804151.232
parceiro,IMP,2023,,,,Oceania,Austrália,-25.2744,133.7751,,,,,,,57451.748
parceiro,IMP,2023,,,,África,África do Sul,-30.5595,22.9375,,,,,,,2282639.445
parceiro,IMP,2023,,,,Europa,Espanha,40.4637,-3.7492,,,,,,,164133.845
parceiro,IMP,2023,,,,Ásia,Rússia,61.524,105.3188,,,,,,,144028.959
parceiro,IMP,2023,,,,Ásia,Hong Kong,22.3964,114.1095,,,,,,,147413.598
parceiro,IMP,2023,,,,Ásia,Emirados Árabes Unidos,23.4241,53.8478,,,,,,,1042739.691
parceiro,IMP,2023,,,,Ásia,Arábia Saudita,23.8859,45.0792,,,,,,,262829.449
parceiro,IMP,2023,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,95459.479
parceiro,IMP,2023,,,,Ásia,Barém,26.0667,50.5577,,,,,,,344399.283
parceiro,IMP,2023,,,,Ásia,Malásia,4.2105,101.9758,,,,,,,209348.413
parceiro,IMP,2023,,,,Ásia,Bangladesh,23.685,90.3563,,,,,,,15675.354
parceiro,IMP,2023,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,56090.402
parceiro,IMP,2023,,,,América do Norte,Estados Unidos,37.0902,-95.7129,,,,,,,179982.586
parceiro,IMP,2023,,,,Ásia,Tailândia,15.87,100.9925,,,,,,,135142.381
parceiro,IMP,2023,,,,Ásia,Indonésia,-0.7893,113.9213,,,,,,,56981.922
parceiro,IMP,2023,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,75607.299
parceiro,IMP,2023,,,,Europa,Suíça,46.8182,8.2275,,,,,,,54629.347
parceiro,IMP,2023,,,,Ásia,Paquistão,30.3753,69.3451,,,,,,,47384.911
parceiro,IMP,2023,,,,Europa,Polónia,51.9194,19.1451,,,,,,,39499.778
parceiro,IMP,2023,,,,África,Essuatíni,-26.5225,31.4659,,,,,,,72935.686
parceiro,IMP,2023,,,,América do Sul,Brasil,-14.235,-51.9253,,,,,,,29896.034
parceiro,IMP,2023,,,,Ásia,Koweit,29.3117,47.4818,,,,,,,22843.882
parceiro,IMP,2023,,,,Ásia,Vietname,14.0583,108.2772,,,,,,,137025.431
parceiro,IMP,2023,,,,Ásia,Brunei,4.5353,114.7277,,,,,,,5274.786
parceiro,IMP,2023,,,,Europa,Lituânia,55.1694,23.8813,,,,,,,31123.1
parceiro,IMP,2023,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,65069.354
parceiro,IMP,2023,,,,América do Sul,Argentina,-38.4161,-63.6167,,,,,,,58377.373
parceiro,IMP,2023,,,,Europa,Portugal,39.3999,-8.2245,,,,,,,269543.644
parceiro,IMP,2023,,,,Europa,Letónia,56.8796,24.6032,,,,,,,13904.078
parceiro,IMP,2023,,,,África,Namíbia,-22.9576,18.4904,,,,,,,53650.955
parceiro,IMP,2023,,,,Ásia,Japão,36.2048,138.2529,,,,,,,217753.028
parceiro,IMP,2023,,,,Ásia,Taiwan,23.6978,120.9605,,,,,,,22071.115
parceiro,IMP,2023,,,,Europa,Itália,41.8719,12.5674,,,,,,,58910.56
parceiro,IMP,2023,,,,Ásia,Omã,21.4735,55.9754,,,,,,,32808.405
parceiro,IMP,2023,,,,Ásia,Coreia do Sul,35.9078,127.7669,,,,,,,45956.842
parceiro,IMP,2023,,,,América do Norte,Bahamas,25.0343,-77.3963,,,,,,,3004.725
parceiro,IMP,2023,,,,África,Maurícias,-20.3484,57.5522,,,,,,,44316.927
parceiro,IMP,2023,,,,Ásia,Jordânia,30.5852,36.2384,,,,,,,4879.022
parceiro,IMP,2023,,,,Ásia,Turquia,38.9637,35.2433,,,,,,,50569.131
parceiro,IMP,2023,,,,Ásia,Coreia do Norte,40.3399,127.5101,,,,,,,3168.581
parceiro,IMP,2023,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,30706.829
parceiro,IMP,2023,,,,África,Tanzânia,-6.369,34.8888,,,,,,,51367.326
parceiro,IMP,2023,,,,Europa,França,46.6034,1.8883,,,,,,,68636.716
parceiro,IMP,2023,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,54523.602
parceiro,IMP,2023,,,,África,Uganda,1.3733,32.2903,,,,,,,4054.283
parceiro,IMP,2023,,,,África,Nigéria,9.082,8.6753,,,,,,,1952.235
parceiro,IMP,2023,,,,África,Zâmbia,-13.1339,27.8493,,,,,,,36151.663
parceiro,IMP,2023,,,,África,Egipto,26.8206,30.8025,,,,,,,7351.776
parceiro,IMP,2023,,,,África,Malaui,-13.2543,34.3015,,,,,,,18004.678
parceiro,IMP,2023,,,,Europa,Noruega,60.472,8.4689,,,,,,,9308.046
parceiro,IMP,2023,,,,Ásia,Israel,31.0461,34.8516,,,,,,,2540.412
parceiro,IMP,2023,,,,África,Zimbabué,-19.0154,29.1549,,,,,,,29436.317
parceiro,IMP,2023,,,,Europa,Malta,35.9375,14.3754,,,,,,,1161.558
parceiro,IMP,2023,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,4514.638
parceiro,IMP,2023,,,,Europa,Suécia,60.1282,18.6435,,,,,,,5986.895
parceiro,IMP,2023,,,,Ásia,Myanmar,21.9162,95.956,,,,,,,2722.578
parceiro,IMP,2023,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,3438.897
parceiro,IMP,2023,,,,África,Marrocos,31.7917,-7.0926,,,,,,,1912.8
parceiro,IMP,2023,,,,América do Norte,Ilhas Turks e Caicos,21.694,-71.7979,,,,,,,635.986
parceiro,IMP,2023,,,,Europa,República Eslovaca,48.669,19.699,,,,,,,1161.112
parceiro,IMP,2023,,,,Europa,Áustria,47.5162,14.5501,,,,,,,6114.005
parceiro,IMP,2023,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,5702.674
parceiro,IMP,2023,,,,África,Angola,-11.2027,17.8739,,,,,,,2155.91
parceiro,IMP,2023,,,,Oceania,Nova Zelândia,-40.9006,174.886,,,,,,,1670.053
parceiro,IMP,2023,,,,Europa,Estónia,58.5953,25.0136,,,,,,,821.098
parceiro,IMP,2023,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,489.913
parceiro,IMP,2023,,,,América do Norte,Ilhas Virgens Britânicas,18.4207,-64.6399,,,,,,,732.268
parceiro,IMP,2023,,,,América do Sul,Uruguai,-32.5228,-55.7658,,,,,,,911.501
parceiro,IMP,2023,,,,África,Quénia,-1.2864,36.8172,,,,,,,11006.992
parceiro,IMP,2023,,,,Europa,Roménia,45.9432,24.9668,,,,,,,1144.197
parceiro,IMP,2023,,,,América do Sul,Chile,-35.6751,-71.543,,,,,,,4475.684
parceiro,IMP,2023,,,,Ásia,Afeganistão,33.9391,67.71,,,,,,,1457.009
parceiro,IMP,2023,,,,Ásia,Cazaquistão,48.0196,66.9237,,,,,,,490.435
parceiro,IMP,2023,,,,África,Mauritânia,21.0079,-10.9408,,,,,,,497.053
parceiro,IMP,2023,,,,África,Botsuana,-22.3285,24.6849,,,,,,,3454.565
parceiro,IMP,2023,,,,Oceania,Micronésia,7.4256,150.5508,,,,,,,367.924
parceiro,IMP,2023,,,,Europa,Eslovénia,46.1512,14.9955,,,,,,,685.701
parceiro,IMP,2023,,,,Ásia,Iémen,15.5527,48.5164,,,,,,,463.132
parceiro,IMP,2023,,,,Oceania,Ilhas Marshall,7.1315,171.1845,,,,,,,298.731
parceiro,IMP,2023,,,,África,Senegal,14.4974,-14.4524,,,,,,,699.653
parceiro,IMP,2023,,,,América do Norte,México,23.6345,-102.5528,,,,,,,6275.022
parceiro,IMP,2023,,,,África,Congo,-0.228,15.8277,,,,,,,461.877
parceiro,IMP,2023,,,,Europa,Gibraltar,36.1408,-5.3536,,,,,,,586.984
parceiro,IMP,2023,,,,Europa,Hungria,47.1625,19.5033,,,,,,,1768.792
parceiro,IMP,2023,,,,Zona Neutra,Zona Neutra,29.9792,31.1342,,,,,,,415.91
parceiro,IMP,2023,,,,África,Mali,17.5707,-3.9962,,,,,,,203.481
parceiro,IMP,2023,,,,Europa,República Checa,49.8175,15.473,,,,,,,1520.525
parceiro,IMP,2023,,,,África,Costa do Marfim,7.54,-5.5471,,,,,,,2066.105
parceiro,IMP,2023,,,,África,Reunião,-21.1151,55.5364,,,,,,,480.212
parceiro,IMP,2023,,,,Europa,Bulgária,42.7339,25.4858,,,,,,,785.973
parceiro,IMP,2023,,,,América do Norte,Cuba,21.5218,-77.7812,,,,,,,185.554
parceiro,IMP,2023,,,,África,Madagáscar,-18.7669,46.8691,,,,,,,542.478
parceiro,IMP,2023,,,,Ásia,Filipinas,12.8797,121.774,,,,,,,762.73
parceiro,IMP,2023,,,,América do Sul,Colômbia,4.5709,-74.2973,,,,,,,836.261
parceiro,IMP,2023,,,,Ásia,Sri Lanka,7.8731,80.7718,,,,,,,571.633
parceiro,IMP,2023,,,,América do Norte,Jamaica,18.1096,-77.2975,,,,,,,454.61
parceiro,IMP,2023,,,,África,Camarões,7.3697,12.3547,,,,,,,318.534
parceiro,IMP,2023,,,,Ásia,Arménia,40.0691,45.0382,,,,,,,187.1
parceiro,IMP,2023,,,,Ásia,Líbano,33.8547,35.8623,,,,,,,606.503
parceiro,IMP,2023,,,,África,Gabão,-0.8037,11.6094,,,,,,,182.317
parceiro,IMP,2023,,,,América do Norte,EUA Territórios Insulares,13.4443,144.7937,,,,,,,124.945
parceiro,IMP,2023,,,,Ásia,Qatar,25.3548,51.1839,,,,,,,620.636
parceiro,IMP,2023,,,,África,Gana,7.9465,-1.0232,,,,,,,322.964
parceiro,IMP,2023,,,,América do Sul,Paraguai,-23.4425,-58.4438,,,,,,,1058.484
parceiro,IMP,2023,,,,Europa,Alanda,61.9241,25.7482,,,,,,,901.084
parceiro,IMP,2023,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,237.562
parceiro,IMP,2023,,,,Europa,Grécia,39.0742,21.8243,,,,,,,355.373
parceiro,IMP,2023,,,,África,Ruanda,-1.9403,29.8739,,,,,,,187.032
parceiro,IMP,2023,,,,América do Sul,Peru,-9.1899,-75.0152,,,,,,,228.957
parceiro,IMP,2023,,,,Europa,Georgia,42.3154,43.3569,,,,,,,87.854
parceiro,IMP,2023,,,,Ásia,Chipre,35.1264,33.4299,,,,,,,437.142
parceiro,IMP,2023,,,,África,Jiboti,11.8251,42.5903,,,,,,,86.514
parceiro,IMP,2023,,,,África,RD Congo,-4.0383,21.7587,,,,,,,71.938
parceiro,IMP,2023,,,,América do Sul,Equador,-1.8312,-78.1834,,,,,,,210.563
parceiro,IMP,2023,,,,África,Guiné Equatorial,1.6508,10.2679,,,,,,,61.237
parceiro,IMP,2023,,,,Ásia,Camboja,12.5657,104.991,,,,,,,56.61
parceiro,IMP,2023,,,,América do Norte,República Dominicana,18.7357,-70.1627,,,,,,,146.275
parceiro,IMP,2023,,,,África,Seicheles,-4.6796,55.492,,,,,,,358.732
parceiro,IMP,2023,,,,Oceania,Ilhas Heard,-53.0818,73.5042,,,,,,,41.996
parceiro,IMP,2023,,,,Europa,Jersey,49.2144,-2.1313,,,,,,,91.583
parceiro,IMP,2023,,,,Ásia,Macau,22.1987,113.5439,,,,,,,72.82
parceiro,IMP,2023,,,,África,Lesoto,-29.6099,28.2336,,,,,,,204.702
parceiro,IMP,2023,,,,América do Sul,Panamá,8.538,-80.7821,,,,,,,110.119
parceiro,IMP,2023,,,,Europa,Albânia,41.1533,20.1683,,,,,,,102.17
parceiro,IMP,2023,,,,América do Sul,Venezuela,6.4238,-66.5897,,,,,,,47.621
parceiro,IMP,2023,,,,América do Norte,Honduras,15.2,-86.2419,,,,,,,73.054
parceiro,IMP,2023,,,,Europa,Sérvia,44.0165,21.0059,,,,,,,44.265
parceiro,IMP,2023,,,,Ásia,Síria,34.8021,38.9968,,,,,,,57.333
parceiro,IMP,2023,,,,Ásia,Quirguistão,41.2044,74.7661,,,,,,,52.137
parceiro,IMP,2023,,,,América do Norte,Barbados,13.1939,-59.5432,,,,,,,51.121
parceiro,IMP,2023,,,,África,Togo,8.6195,0.8248,,,,,,,46.154
parceiro,IMP,2023,,,,África,Sudão do Sul,6.877,31.307,,,,,,,76.652
parceiro,IMP,2023,,,,Europa,Andorra,42.5063,1.5218,,,,,,,66.521
parceiro,IMP,2023,,,,Europa,Croácia,45.1,15.2,,,,,,,86.49
parceiro,IMP,2023,,,,África,Chade,15.4542,18.7322,,,,,,,54.128
parceiro,IMP,2023,,,,Ásia,Iraque,33.2232,43.6793,,,,,,,26.716
parceiro,IMP,2023,,,,Europa,Mónaco,43.7333,7.4167,,,,,,,18.062
parceiro,IMP,2023,,,,África,Tunísia,33.8869,9.5375,,,,,,,120.335
parceiro,IMP,2023,,,,América do Norte,Aruba,12.5211,-69.9683,,,,,,,14.246
parceiro,IMP,2023,,,,América do Norte,Haiti,18.9712,-72.2852,,,,,,,28.283
parceiro,IMP,2023,,,,África,Guiné Bissau,11.8037,-15.1804,,,,,,,43.343
parceiro,IMP,2023,,,,África,Libéria,6.4281,-9.4295,,,,,,,13.937
parceiro,IMP,2023,,,,Europa,Liechtenstein,47.166,9.5554,,,,,,,137.64
parceiro,IMP,2023,,,,África,Saara Ocidental,24.2155,-12.8858,,,,,,,10.956
parceiro,IMP,2023,,,,Ásia,Azerbaijão,40.1431,47.5769,,,,,,,10.504
parceiro,IMP,2023,,,,América do Norte,Dominica,15.415,-61.371,,,,,,,28.919
parceiro,IMP,2023,,,,América do Norte,Ilhas Virgens Americanas,18.3358,-64.8963,,,,,,,13.476
parceiro,IMP,2023,,,,África,Níger,17.6078,8.0817,,,,,,,23.983
parceiro,IMP,2023,,,,Ásia,Maldivas,3.2028,73.2207,,,,,,,8.621
parceiro,IMP,2023,,,,África,Guiné,9.9456,-9.6966,,,,,,,16.211
parceiro,IMP,2023,,,,Ásia,Irão,32.4279,53.688,,,,,,,31.217
parceiro,IMP,2023,,,,Europa,Bósnia e Herzegovina,43.9159,17.6791,,,,,,,12.592
parceiro,IMP,2023,,,,América do Norte,Nicarágua,12.8654,-85.2072,,,,,,,6.927
parceiro,IMP,2023,,,,América do Norte,São Martinho,18.0708,-63.0501,,,,,,,7.228
parceiro,IMP,2023,,,,América do Norte,Costa Rica,9.7489,-83.7534,,,,,,,8.795
parceiro,IMP,2023,,,,Oceania,Ilha Norfolk,-29.0408,167.9547,,,,,,,8.974
parceiro,IMP,2023,,,,Oceania,Nauru,-0.5228,166.9315,,,,,,,16.886
parceiro,IMP,2023,,,,Oceania,Quiribati,1.4518,173.0373,,,,,,,6.385
parceiro,IMP,2023,,,,Europa,Bielorrússia,53.7098,27.9534,,,,,,,4.922
parceiro,IMP,2023,,,,Oceania,Novo Caledónia,-20.9043,165.618,,,,,,,6.605
parceiro,IMP,2023,,,,Ásia,Território Britânico no Oceano,-6.3432,71.8765,,,,,,,5.389
parceiro,IMP,2023,,,,Oceania,Tuvalu,-7.1095,179.1943,,,,,,,3.507
parceiro,IMP,2023,,,,Europa,Guernsey,49.4482,-2.5895,,,,,,,3.324
parceiro,IMP,2023,,,,Ásia,Butão,27.5142,90.4336,,,,,,,3.147
parceiro,IMP,2023,,,,América do Sul,Trindade e Tobago,10.6918,-61.2225,,,,,,,7.192
parceiro,IMP,2023,,,,Ásia,Nepal,28.3949,84.124,,,,,,,9.495
parceiro,IMP,2023,,,,América do Sul,Ilhas Falkland,-51.7963,-59.5236,,,,,,,5.568
parceiro,IMP,2023,,,,África,Etiópia,9.145,40.4897,,,,,,,5.468
parceiro,IMP,2023,,,,Oceania,Ilhas Salomão,-9.6457,160.1562,,,,,,,2.812
parceiro,IMP,2023,,,,África,Sudão,12.8628,30.2176,,,,,,,3.065
parceiro,IMP,2023,,,,América do Norte,Porto Rico,18.2208,-66.5901,,,,,,,2.186
parceiro,IMP,2023,,,,Ásia,Turquemenistão,38.9697,59.5563,,,,,,,2.077
parceiro,IMP,2023,,,,Oceania,Samoa Americana,-14.271,-170.1322,,,,,,,1.929
parceiro,IMP,2023,,,,América do Norte,Anguila,18.2206,-63.0686,,,,,,,1.839
parceiro,IMP,2023,,,,América do Norte,El Salvador,13.7942,-88.8965,,,,,,,3.461
parceiro,IMP,2023,,,,África,Argélia,28.0339,1.6596,,,,,,,1.788
parceiro,IMP,2023,,,,África,Benin,9.3077,2.3158,,,,,,,1.351
parceiro,IMP,2023,,,,Oceania,Toquelau,-9.2,-171.8484,,,,,,,1.588
parceiro,IMP,2023,,,,América do Sul,Bolívia,-16.2902,-63.5887,,,,,,,1.145
parceiro,IMP,2023,,,,América do Norte,Bonaire,12.1784,-68.2385,,,,,,,2.042
parceiro,IMP,2023,,,,Antártica,Antártida,-75.25,-0.0714,,,,,,,1.069
parceiro,IMP,2023,,,,América do Norte,Curaçao,12.1696,-68.99,,,,,,,0.891
parceiro,IMP,2023,,,,Ásia,Laos,19.8563,102.4955,,,,,,,0.83
parceiro,IMP,2023,,,,Ásia,Mongólia,46.8625,103.8467,,,,,,,0.784
parceiro,IMP,2023,,,,Ásia,Uzbequistão,41.3775,64.5853,,,,,,,0.578
parceiro,IMP,2023,,,,América do Norte,Gronelândia,71.7069,-42.6043,,,,,,,0.526
parceiro,IMP,2023,,,,Europa,Macedónia do Norte,41.6086,21.7453,,,,,,,0.42
parceiro,IMP,2023,,,,África,Maiote,-12.8275,45.1662,,,,,,,1.018
parceiro,IMP,2023,,,,América do Norte,Belize,17.1899,-88.4976,,,,,,,1.149
parceiro,IMP,2023,,,,Antártica,Ilha Bouvet,-54.4208,3.3464,,,,,,,0.392
parceiro,IMP,2023,,,,África,República Centro-Africana,6.6111,20.9394,,,,,,,0.37
parceiro,IMP,2023,,,,Oceania,Niue,-19.0544,-169.8672,,,,,,,0.366
parceiro,IMP,2023,,,,Oceania,Vanuatu,-15.3767,166.9592,,,,,,,0.355
parceiro,IMP,2023,,,,Ásia,Timor-Leste,-8.8742,125.7275,,,,,,,0.364
parceiro,IMP,2023,,,,Oceania,Samoa,-13.759,-172.1046,,,,,,,0.195
parceiro,IMP,2023,,,,Ásia,Tajiquistão,38.861,71.2761,,,,,,,0.188
parceiro,IMP,2023,,,,África,Cabo Verde,16.5388,-23.0418,,,,,,,0.091
parceiro,IMP,2023,,,,América do Sul,Suriname,3.9193,-56.0278,,,,,,,0.081
parceiro,IMP,2023,,,,Oceania,Ilha do Natal,-10.4475,105.6904,,,,,,,0.072
parceiro,IMP,2023,,,,América do Norte,Ilhas Caymans,19.3133,-81.2546,,,,,,,0.07
parceiro,IMP,2023,,,,Europa,Ilha do Homen,54.2361,-4.5481,,,,,,,0.028
parceiro,IMP,2023,,,,Oceania,Fiji,-16.5782,179.4144,,,,,,,0.024
parceiro,IMP,2024,,,,África,África do Sul,-30.5595,22.9375,,,,,,,2250497.62
parceiro,IMP,2024,,,,África,Zimbabué,-19.0154,29.1549,,,,,,,29399.005
parceiro,IMP,2024,,,,África,Zâmbia,-13.1339,27.8493,,,,,,,37697.094
parceiro,IMP,2024,,,,África,Essuatíni,-26.5225,31.4659,,,,,,,60359.17
parceiro,IMP,2024,,,,África,Malaui,-13.2543,34.3015,,,,,,,14835.846
parceiro,IMP,2024,,,,África,Gana,7.9465,-1.0232,,,,,,,223.381
parceiro,IMP,2024,,,,Europa,Portugal,39.3999,-8.2245,,,,,,,298670.744
parceiro,IMP,2024,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,43567.426
parceiro,IMP,2024,,,,Europa,Alanda,61.9241,25.7482,,,,,,,1471.716
parceiro,IMP,2024,,,,América do Sul,Argentina,-38.4161,-63.6167,,,,,,,56163.103
parceiro,IMP,2024,,,,Ásia,Índia,20.5937,78.9629,,,,,,,624573.081
parceiro,IMP,2024,,,,Europa,Itália,41.8719,12.5674,,,,,,,99350.653
parceiro,IMP,2024,,,,Europa,Polónia,51.9194,19.1451,,,,,,,19763.915
parceiro,IMP,2024,,,,Ásia,Turquia,38.9637,35.2433,,,,,,,39642.059
parceiro,IMP,2024,,,,América do Sul,Brasil,-14.235,-51.9253,,,,,,,24714.993
parceiro,IMP,2024,,,,Europa,Espanha,40.4637,-3.7492,,,,,,,63098.765
parceiro,IMP,2024,,,,América do Norte,Estados Unidos,37.0902,-95.7129,,,,,,,178400.94
parceiro,IMP,2024,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,61249.679
parceiro,IMP,2024,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,51227.415
parceiro,IMP,2024,,,,América do Sul,Chile,-35.6751,-71.543,,,,,,,2502.995
parceiro,IMP,2024,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,26508.257
parceiro,IMP,2024,,,,América do Sul,Paraguai,-23.4425,-58.4438,,,,,,,1285.581
parceiro,IMP,2024,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,4151.001
parceiro,IMP,2024,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,40959.88
parceiro,IMP,2024,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,8561.561
parceiro,IMP,2024,,,,Ásia,Emirados Árabes Unidos,23.4241,53.8478,,,,,,,514461.856
parceiro,IMP,2024,,,,Ásia,China,35.8617,104.1954,,,,,,,1478420.728
parceiro,IMP,2024,,,,Ásia,Omã,21.4735,55.9754,,,,,,,487185.922
parceiro,IMP,2024,,,,Europa,Lituânia,55.1694,23.8813,,,,,,,20697.86
parceiro,IMP,2024,,,,África,Marrocos,31.7917,-7.0926,,,,,,,1717.844
parceiro,IMP,2024,,,,América do Sul,Peru,-9.1899,-75.0152,,,,,,,72.7
parceiro,IMP,2024,,,,Ásia,Rússia,61.524,105.3188,,,,,,,164625.812
parceiro,IMP,2024,,,,África,Namíbia,-22.9576,18.4904,,,,,,,43377.58
parceiro,IMP,2024,,,,Ásia,Japão,36.2048,138.2529,,,,,,,204240.227
parceiro,IMP,2024,,,,Ásia,Malásia,4.2105,101.9758,,,,,,,200116.905
parceiro,IMP,2024,,,,Ásia,Coreia do Sul,35.9078,127.7669,,,,,,,40395.64
parceiro,IMP,2024,,,,África,Angola,-11.2027,17.8739,,,,,,,1546.493
parceiro,IMP,2024,,,,África,Botsuana,-22.3285,24.6849,,,,,,,3255.274
parceiro,IMP,2024,,,,Ásia,Vietname,14.0583,108.2772,,,,,,,107866.574
parceiro,IMP,2024,,,,África,Egipto,26.8206,30.8025,,,,,,,4253.181
parceiro,IMP,2024,,,,Ásia,Indonésia,-0.7893,113.9213,,,,,,,19323.911
parceiro,IMP,2024,,,,Ásia,Paquistão,30.3753,69.3451,,,,,,,119749.947
parceiro,IMP,2024,,,,Europa,França,46.6034,1.8883,,,,,,,58816.03
parceiro,IMP,2024,,,,Ásia,Afeganistão,33.9391,67.71,,,,,,,616.909
parceiro,IMP,2024,,,,Ásia,Singapura,1.3521,103.8198,,,,,,,427572.878
parceiro,IMP,2024,,,,Ásia,Tailândia,15.87,100.9925,,,,,,,178794.898
parceiro,IMP,2024,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,95563.971
parceiro,IMP,2024,,,,Ásia,Hong Kong,22.3964,114.1095,,,,,,,99950.356
parceiro,IMP,2024,,,,Ásia,Filipinas,12.8797,121.774,,,,,,,842.16
parceiro,IMP,2024,,,,África,Quénia,-1.2864,36.8172,,,,,,,13415.307
parceiro,IMP,2024,,,,América do Sul,Colômbia,4.5709,-74.2973,,,,,,,1107.984
parceiro,IMP,2024,,,,Europa,Albânia,41.1533,20.1683,,,,,,,265.751
parceiro,IMP,2024,,,,Europa,República Checa,49.8175,15.473,,,,,,,2611.257
parceiro,IMP,2024,,,,África,Madagáscar,-18.7669,46.8691,,,,,,,873.117
parceiro,IMP,2024,,,,África,Costa do Marfim,7.54,-5.5471,,,,,,,2302.333
parceiro,IMP,2024,,,,América do Norte,República Dominicana,18.7357,-70.1627,,,,,,,127.542
parceiro,IMP,2024,,,,Europa,Áustria,47.5162,14.5501,,,,,,,12276.521
parceiro,IMP,2024,,,,Ásia,Barém,26.0667,50.5577,,,,,,,122612.844
parceiro,IMP,2024,,,,Ásia,Koweit,29.3117,47.4818,,,,,,,57958.551
parceiro,IMP,2024,,,,Ásia,Arábia Saudita,23.8859,45.0792,,,,,,,72005.324
parceiro,IMP,2024,,,,África,Tanzânia,-6.369,34.8888,,,,,,,109209.837
parceiro,IMP,2024,,,,Europa,Suíça,46.8182,8.2275,,,,,,,15668.523
parceiro,IMP,2024,,,,Oceania,Austrália,-25.2744,133.7751,,,,,,,233998.543
parceiro,IMP,2024,,,,Europa,Suécia,60.1282,18.6435,,,,,,,7470.029
parceiro,IMP,2024,,,,África,Maurícias,-20.3484,57.5522,,,,,,,46363.67
parceiro,IMP,2024,,,,Ásia,Chipre,35.1264,33.4299,,,,,,,1170.013
parceiro,IMP,2024,,,,Ásia,Macau,22.1987,113.5439,,,,,,,365.439
parceiro,IMP,2024,,,,África,Reunião,-21.1151,55.5364,,,,,,,20.255
parceiro,IMP,2024,,,,África,Congo,-0.228,15.8277,,,,,,,416.079
parceiro,IMP,2024,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,4276.403
parceiro,IMP,2024,,,,Europa,Noruega,60.472,8.4689,,,,,,,14725.984
parceiro,IMP,2024,,,,Europa,Liechtenstein,47.166,9.5554,,,,,,,43.071
parceiro,IMP,2024,,,,África,Senegal,14.4974,-14.4524,,,,,,,81.894
parceiro,IMP,2024,,,,América do Norte,México,23.6345,-102.5528,,,,,,,7532.652
parceiro,IMP,2024,,,,América do Norte,Belize,17.1899,-88.4976,,,,,,,25.972
parceiro,IMP,2024,,,,Ásia,Taiwan,23.6978,120.9605,,,,,,,9534.882
parceiro,IMP,2024,,,,Europa,Grécia,39.0742,21.8243,,,,,,,182.556
parceiro,IMP,2024,,,,África,Etiópia,9.145,40.4897,,,,,,,34.576
parceiro,IMP,2024,,,,África,Nigéria,9.082,8.6753,,,,,,,320.436
parceiro,IMP,2024,,,,América do Norte,Curaçao,12.1696,-68.99,,,,,,,0.043
parceiro,IMP,2024,,,,Ásia,Cazaquistão,48.0196,66.9237,,,,,,,21.686
parceiro,IMP,2024,,,,América do Norte,São Martinho,18.0708,-63.0501,,,,,,,11.839
parceiro,IMP,2024,,,,Ásia,Sri Lanka,7.8731,80.7718,,,,,,,579.326
parceiro,IMP,2024,,,,América do Norte,Ilhas Virgens Britânicas,18.4207,-64.6399,,,,,,,2752.224
parceiro,IMP,2024,,,,América do Norte,Ilhas Virgens Americanas,18.3358,-64.8963,,,,,,,36.365
parceiro,IMP,2024,,,,Ásia,Bangladesh,23.685,90.3563,,,,,,,1123.555
parceiro,IMP,2024,,,,Ásia,Azerbaijão,40.1431,47.5769,,,,,,,101.31
parceiro,IMP,2024,,,,Antártica,Ilha Bouvet,-54.4208,3.3464,,,,,,,0.165
parceiro,IMP,2024,,,,África,Lesoto,-29.6099,28.2336,,,,,,,526.782
parceiro,IMP,2024,,,,Ásia,Camboja,12.5657,104.991,,,,,,,151.741
parceiro,IMP,2024,,,,Europa,Moldávia,47.4116,28.3699,,,,,,,0.212
parceiro,IMP,2024,,,,Ásia,Mongólia,46.8625,103.8467,,,,,,,754.504
parceiro,IMP,2024,,,,América do Norte,Honduras,15.2,-86.2419,,,,,,,121.31
